Production tag;JIRA tickets;Anchor productions;Anchor pass;Collision system;Energy;Run list;Comment;Requester;PWG;PAG;Production status;Requested events;Generated events;Output size;Run time;Saving time;First seen;Last seen
LHC15f3e;ALIROOT-5960;LHC10e;? pass4;p-p;7000.0;128366, 128452, 128486, 128494, 128495, 128498, 128503, 128504, 128505, 128506, 128582, 128590, 128592, 128594, 128596, 128605, 128609, 128611, 128615, 128621, 128677, 128678, 128777, 128778, 128819, 128820, 128823, 128824, 128833, 128834, 128835, 128836, 128843, 128850, 128853, 128855, 128913, 129042, 129512, 129513, 129514, 129515, 129516, 129519, 129520, 129521, 129523, 129524, 129525, 129527, 129528, 129536, 129540, 129586, 129587, 129599, 129639, 129641, 129647, 129650, 129651, 129652, 129653, 129659, 129666, 129723, 129725, 129726, 129729, 129734, 129735, 129736, 129738, 129742, 129744, 129959, 129960, 129961, 129962, 129966, 129983, 130149, 130151, 130157, 130158, 130168, 130172, 130178, 130342, 130343, 130354, 130356, 130358, 130360, 130375, 130479, 130480, 130481, 130517, 130519, 130520, 130524, 130526, 130601, 130608, 130609, 130620, 130621, 130623, 130628, 130696, 130704, 130793, 130795, 130798, 130799, 130834, 130840, 130842, 130844, 130847, 130848, 130850;PYTHIA Perugia-2011, Jpsi enhanced;Christoph Blume;PWGDQ;;done;3000000;1773600;651439347561;33702.42;161.21582;1435126223;1435325497
LHC15f3d;ALIROOT-5960;LHC10d;? pass4;p-p;7000.0;122374, 122375, 124751, 125023, 125083, 125085, 125097, 125100, 125101, 125133, 125134, 125139, 125140, 125156, 125186, 125295, 125296, 125628, 125630, 125632, 125633, 125842, 125843, 125844, 125847, 125848, 125849, 125850, 125851, 125855, 126004, 126007, 126008, 126073, 126078, 126081, 126082, 126088, 126090, 126097, 126158, 126160, 126167, 126168, 126283, 126284, 126285, 126350, 126351, 126352, 126359, 126403, 126404, 126405, 126406, 126407, 126408, 126409, 126422, 126424, 126425, 126432;PYTHIA Perugia-2011, Jpsi enhanced;Christoph Blume;PWGDQ;;done;3000000;1740000;645339312894;33165.336;145.53279;1435125979;1435275732
LHC15f3c;ALIROOT-5960;LHC10c;? pass4;p-p;7000.0;119159, 119161, 119163, 119841, 119842, 119844, 119845, 119846, 119849, 119853, 119856, 119859, 119862, 120067, 120069, 120072, 120076, 120079, 120244, 120503, 120504, 120505, 120616, 120617, 120671, 120741, 120750, 120758, 120820, 120821, 120822, 120823, 120824, 120825, 120829;PYTHIA Perugia-2011, Jpsi enhanced;Christoph Blume;PWGDQ;;done;3000000;748800;273833812935;15155.777;59.567783;1435125640;1435248236
LHC15f3b;ALIROOT-5960;LHC10b;? pass4;p-p;7000.0;114786, 114798, 114918, 114920, 114924, 114930, 114931, 115186, 115193, 115310, 115318, 115322, 115328, 115335, 115345, 115393, 115399, 115401, 115414, 115521, 116079, 116081, 116102, 116288, 116402, 116403, 116562, 116571, 116574, 116643, 116645, 117048, 117050, 117052, 117053, 117059, 117060, 117063, 117092, 117099, 117109, 117112, 117116, 117220, 117222;PYTHIA Perugia-2011, Jpsi enhanced;Christoph Blume;PWGDQ;;done;3000000;296000;103735816263;5987.0547;23.624443;1435125485;1435267763
LHC15b2_test;ALIROOT-5821;LHC10h;? vzero_only;Pb-Pb;2760.0;137161;Pythia, Geant4 v10 Test;Natasha Sharma;PWGLF;;done;50000;58383200;26842558617157;1.3954639e+06;13920.225;1512723721;1512986016
LHC14k2_fix;ALIROOT-5695;LHC13f;? trd_test;p-Pb;5020.0;196601, 196972, 197152, 197348;DMPJET simulation for multiplicity analysis, SPD fix;Laurent Aphecetche;PWGDQ;;done;12000000;12849600;4959663080372;172837.66;4030.378;1431354139;1431541229
LHC15d5c;ALIROOT-5967;LHC10c;? pass3_7tev;p-p;900.0;118506, 118507, 118512, 118518, 118556, 118558, 118560, 118561, 121039, 121040;charged multiplicities Pythia6ATLAS_Flat -7% Material Budget;Valentina Zaccolo;PWGUD;;done;5500000;6149400;3285812882842;133061.55;3800.834;1430674117;1431220918
LHC15d5b;ALIROOT-5967;LHC10c;? pass3_7tev;p-p;900.0;118506, 118507, 118512, 118518, 118556, 118558, 118560, 118561, 121039, 121040;charged multiplicities Pythia6ATLAS_Flat +7% Material Budget;Valentina Zaccolo;PWGUD;;done;5500000;6154200;3357500903558;135611.42;4642.2114;1430674094;1431386586
LHC15d5a;ALIROOT-5967;LHC10c;? pass3_7tev;p-p;900.0;118506, 118507, 118512, 118518, 118556, 118558, 118560, 118561, 121039, 121040;charged multiplicities Pythia6ATLAS_Flat +14% Material Budget;Valentina Zaccolo;PWGUD;;done;5500000;5661600;3184723193401;123577.58;4616.2793;1430674066;1431379587
LHC15d4c;ALIROOT-5948;LHC13f;? pass2;p-Pb;5020.0;196433, 196474, 196475, 196477, 196528, 196535, 196563, 196564, 196566, 196568, 196601, 196605, 196608, 196646, 196648, 196701, 196702, 196720, 196721, 196722, 196772, 196773, 196774, 196869, 196876, 196965, 196972, 196973, 196974, 197003, 197011, 197089, 197091, 197092, 197098, 197099, 197138, 197139, 197142, 197143, 197144, 197145, 197147, 197148, 197150, 197152, 197153, 197184, 197189, 197247, 197254, 197255, 197256, 197258, 197298, 197299, 197302, 197341, 197342, 197348, 197349, 197386, 197387, 197388;AMPT minimum bias, period with MUON+ITS reco;Evgeny Kryshen;PWGCF;;done;100000000;118731600;25609225264104;1.8115205e+06;18481.473;1429209064;1430153660
LHC15d4b;ALIROOT-5948;LHC13d, LHC13e;? pass2;p-Pb;5020.0;195682, 195724, 195725, 195726, 195727, 195760, 195765, 195767, 195783, 195787, 195826, 195827, 195829, 195830, 195831, 195867, 195869, 195871, 195872, 195873, 195949, 195950, 195954, 195955, 195958, 195989, 195994, 196000, 196006, 196085, 196089, 196090, 196091, 196105, 196107, 196185, 196187, 196194, 196199, 196200, 196201, 196203, 196214, 196308, 196309, 196310;AMPT minimum bias, periods with MUON+ITS reco;Evgeny Kryshen;PWGCF;;done;100000000;54278400;11462780762738;978936;8011.5776;1429209026;1430077626
LHC15d4a;ALIROOT-5948;LHC13b, LHC13c;? pass_with_ITSRecPoints;p-Pb;5020.0;195344, 195346, 195351, 195389, 195390, 195391, 195478, 195479, 195480, 195481, 195482, 195483, 195529, 195531, 195566, 195567, 195568, 195592, 195593, 195596, 195633, 195644, 195673, 195675, 195677;AMPT minimum bias, periods with MUON+ITS reco;Evgeny Kryshen;PWGCF;;done;100000000;57777000;12200603371876;1.0756261e+06;5333.5845;1429208990;1429973105
LHC15d2;ALIROOT-5904;LHC13f;? trd_test;p-Pb;5020.0;196646, 196648, 196701, 196702, 196703, 196706, 196714, 196720, 196721, 196722, 196772, 196773, 196774, 196869, 196870, 196876, 196965, 196967, 196972, 196973, 196974, 197003, 197011, 197012, 197015, 197027, 197031;STARLIGHT, rho0->pi+pi-;Christoph Mayer;PWGUD;;done;580000;641200;77374408071;7627.881;88.5225;1428683513;1428793320
LHC15d1;ALIROOT-5903;LHC13b;? pass_with_ITSRecPoints;p-Pb;5020.0;195344, 195346, 195351, 195389, 195391;p-Pp, STARLIGHT, rho0->pi+pi-;Christoph Mayer;PWGUD;;done;180000;116800;17665830084;1392.4042;16.965555;1428683494;1428772856
LHC15c2d2;ALIROOT-5896;LHC10d;? pass2;p-p;7000.0;126007;Pythia + (anti-)nuclei, other G3 test for (anti-)nuclei elastic cross section (reference);Eulogio Serradilla Rodriguez;PWGLF;;done;200000;199800;363949191661;7753.5728;108.53932;1427560510;1427677261
LHC15c2b2;ALIROOT-5896;LHC10d;? pass2;p-p;7000.0;126007;Pythia + (anti-)nuclei, other G3 test for (anti-)nuclei elastic cross section (sel = 0.5*sinel);Eulogio Serradilla Rodriguez;PWGLF;;done;200000;200700;365185292945;8608.878;109.96962;1427532920;1427766426
LHC15c2a2;ALIROOT-5896;LHC10d;? pass2;p-p;7000.0;126007;Pythia + (anti-)nuclei, other G3 test for (anti-)nuclei elastic cross section (perfectly absorbing disc);Eulogio Serradilla Rodriguez;PWGLF;;done;200000;203900;371045408069;8329.577;117.729805;1427532442;1427664637
LHC15c2d;ALIROOT-5896;LHC10d;? pass4;p-p;7000.0;126007;Pythia + (anti-)nuclei, G3 test for (anti-)nuclei elastic cross section (reference);Eulogio Serradilla Rodriguez;PWGLF;;done;200000;218800;404860286443;13435.377;185.44952;1427134369;1427225063
LHC15c2c;ALIROOT-5896;LHC10d;? pass4;p-p;7000.0;126007;Pythia + (anti-)nuclei, G4 test for (anti-)nuclei;Eulogio Serradilla Rodriguez;PWGLF;;done;200000;345;1534616225;40.308323;1.9661114;1427180437;1427393509
LHC15c2b;ALIROOT-5896;LHC10d;? pass4;p-p;7000.0;126007;Pythia + (anti-)nuclei, G3 test for (anti-)nuclei elastic cross section (sel = 0.5*sinel);Eulogio Serradilla Rodriguez;PWGLF;;done;200000;219300;405781441039;10829.605;159.33679;1427134364;1427198152
LHC15c2a;ALIROOT-5896;LHC10d;? pass4;p-p;7000.0;126007;Pythia + (anti-)nuclei, G3 test for (anti-)nuclei elastic cross section (perfectly absorbing disc);Eulogio Serradilla Rodriguez;PWGLF;;done;200000;219300;405805990261;10849.356;106.006744;1427134360;1427236245
LHC14l1b;ALIROOT-5722;LHC12g;? pass2;p-Pb;5020.0;188356, 188358, 188359, 188362, 188363, 188364, 188365, 188366;STARLIGHT, rho0->pi+pi-;Christoph Mayer;PWGUD;;done;20000;131500;18717152939;1548.3427;35.71861;1424162128;1424396139
LHC15a3b;ALIROOT-5777;LHC13g;? pass1;p-p;2760.0;197584, 197669;Jet-Jet Pythia6, triggered on decay photons over EMCAL acceptance, triggerMinPt 3.5;Gustavo Conesa Balbastre;PWGGA;;done;4000000;52510400;35547291869723;1.5630286e+06;34693.03;1423394031;1424053174
LHC15a3a;ALIROOT-5777;LHC13g;? pass1;p-p;2760.0;197584, 197669;Jet-Jet Pythia6, no bias;Gustavo Conesa Balbastre;PWGGA;;done;4000000;78663000;55184857806866;2.1613638e+06;22933.719;1434038124;1441329758
LHC15a2c;ALIROOT-5752;LHC10b, LHC10c, LHC10d, LHC10e;? pass4;p-p;7000.0;114786, 114798, 114918, 114920, 114924, 114930, 114931, 115186, 115193, 115310, 115318, 115322, 115328, 115335, 115345, 115393, 115399, 115401, 115414, 115521, 116079, 116081, 116102, 116288, 116402, 116403, 116562, 116571, 116574, 116643, 116645, 117048, 117050, 117052, 117053, 117059, 117060, 117063, 117092, 117099, 117109, 117112, 117116, 117220, 117222, 118506, 118507, 118512, 118518, 118556, 118558, 118560, 118561, 119159, 119161, 119163, 119841, 119842, 119844, 119845, 119846, 119849, 119853, 119856, 119859, 119862, 120067, 120069, 120072, 120073, 120076, 120079, 120244, 120503, 120504, 120505, 120616, 120617, 120671, 120741, 120750, 120758, 120820, 120821, 120822, 120823, 120824, 120825, 120829, 121039, 121040, 122374, 122375, 124751, 125023, 125083, 125085, 125097, 125100, 125101, 125133, 125134, 125139, 125140, 125156, 125186, 125295, 125296, 125628, 125630, 125632, 125633, 125842, 125843, 125844, 125847, 125848, 125849, 125850, 125851, 125855, 126004, 126007, 126008, 126073, 126078, 126081, 126082, 126088, 126090, 126097, 126158, 126160, 126167, 126168, 126283, 126284, 126285, 126350, 126351, 126352, 126403, 126404, 126405, 126406, 126407, 126408, 126409, 126422, 126424, 126425, 126432, 128366, 128452, 128486, 128494, 128495, 128498, 128503, 128504, 128505, 128506, 128582, 128590, 128592, 128594, 128596, 128605, 128609, 128611, 128615, 128621, 128677, 128678, 128777, 128778, 128819, 128820, 128823, 128824, 128833, 128834, 128835, 128836, 128843, 128850, 128853, 128855, 128913, 129042, 129512, 129513, 129514, 129515, 129516, 129519, 129520, 129521, 129523, 129524, 129525, 129527, 129528, 129536, 129540, 129586, 129587, 129599, 129639, 129641, 129647, 129650, 129651, 129652, 129653, 129659, 129666, 129723, 129725, 129726, 129729, 129734, 129735, 129736, 129738, 129742, 129744, 129959, 129960, 129961, 129962, 129966, 129983, 130149, 130151, 130157, 130158, 130168, 130172, 130178, 130342, 130343, 130354, 130356, 130358, 130360, 130375, 130479, 130480, 130481, 130517, 130519, 130520, 130524, 130526, 130601, 130608, 130609, 130620, 130621, 130623, 130628, 130696, 130704, 130793, 130795, 130798, 130799, 130802, 130803, 130804, 130834, 130840, 130842, 130844, 130847, 130848, 130850;PYTHIA HF enriched anchored to pass4 reconstruction of pp 2010, Config_HFCJ;Alessandro Grelli;PWGHF;;done;120000000;127092000;55193887966415;2.6617508e+06;14875.481;1434699728;1436435335
LHC15a2b;ALIROOT-5752;LHC10b, LHC10c, LHC10d, LHC10e;? pass4;p-p;7000.0;114786, 114798, 114918, 114920, 114924, 114930, 114931, 115186, 115193, 115310, 115318, 115322, 115328, 115335, 115345, 115393, 115399, 115401, 115414, 115521, 116079, 116081, 116102, 116288, 116402, 116403, 116562, 116571, 116574, 116643, 116645, 117048, 117050, 117052, 117053, 117059, 117060, 117063, 117092, 117099, 117109, 117112, 117116, 117220, 117222, 118506, 118507, 118512, 118518, 118556, 118558, 118560, 118561, 119159, 119161, 119163, 119841, 119842, 119844, 119845, 119846, 119849, 119853, 119856, 119859, 119862, 120067, 120069, 120072, 120073, 120076, 120079, 120244, 120503, 120504, 120505, 120616, 120617, 120671, 120741, 120750, 120758, 120820, 120821, 120822, 120823, 120824, 120825, 120829, 121039, 121040, 122374, 122375, 124751, 125023, 125083, 125085, 125097, 125100, 125101, 125133, 125134, 125139, 125140, 125156, 125186, 125295, 125296, 125628, 125630, 125632, 125633, 125842, 125843, 125844, 125847, 125848, 125849, 125850, 125851, 125855, 126004, 126007, 126008, 126073, 126078, 126081, 126082, 126088, 126090, 126097, 126158, 126160, 126167, 126168, 126283, 126284, 126285, 126350, 126351, 126352, 126359, 126403, 126404, 126405, 126406, 126407, 126408, 126409, 126422, 126424, 126425, 126432, 128366, 128452, 128486, 128494, 128495, 128498, 128503, 128504, 128505, 128506, 128582, 128590, 128592, 128594, 128596, 128605, 128609, 128611, 128615, 128621, 128677, 128678, 128777, 128778, 128819, 128820, 128823, 128824, 128833, 128834, 128835, 128836, 128843, 128850, 128853, 128855, 128913, 129042, 129512, 129513, 129514, 129515, 129516, 129519, 129520, 129521, 129523, 129524, 129525, 129527, 129528, 129536, 129540, 129586, 129587, 129599, 129639, 129641, 129647, 129650, 129651, 129652, 129653, 129659, 129666, 129723, 129725, 129726, 129729, 129734, 129735, 129736, 129738, 129742, 129744, 129959, 129960, 129961, 129962, 129966, 129983, 130149, 130151, 130157, 130158, 130168, 130172, 130178, 130342, 130343, 130354, 130356, 130358, 130360, 130375, 130479, 130480, 130481, 130517, 130519, 130520, 130524, 130526, 130601, 130608, 130609, 130620, 130621, 130623, 130628, 130696, 130704, 130793, 130795, 130798, 130799, 130802, 130803, 130804, 130834, 130840, 130842, 130844, 130847, 130848, 130850;PYTHIA HF enriched anchored to pass4 reconstruction of pp 2010, Config_HFE;Alessandro Grelli;PWGHF;;done;20000000;21231600;9383089704068;471631.56;2408.5454;1434699717;1435800220
LHC15a2a;ALIROOT-5752;LHC10b, LHC10c, LHC10d, LHC10e;? pass4;p-p;7000.0;114786, 114798, 114918, 114920, 114924, 114930, 114931, 115186, 115193, 115310, 115318, 115322, 115328, 115335, 115345, 115393, 115399, 115401, 115414, 115521, 116079, 116081, 116102, 116288, 116402, 116403, 116562, 116571, 116574, 116643, 116645, 117048, 117050, 117052, 117053, 117059, 117060, 117063, 117092, 117099, 117109, 117112, 117116, 117220, 117222, 118506, 118507, 118512, 118518, 118556, 118558, 118560, 118561, 119159, 119161, 119163, 119841, 119842, 119844, 119845, 119846, 119849, 119853, 119856, 119859, 119862, 120067, 120069, 120072, 120073, 120076, 120079, 120244, 120503, 120504, 120505, 120616, 120617, 120671, 120741, 120750, 120758, 120820, 120821, 120822, 120823, 120824, 120825, 120829, 121039, 121040, 122374, 122375, 124751, 125023, 125083, 125085, 125097, 125100, 125101, 125133, 125134, 125139, 125140, 125156, 125186, 125295, 125296, 125628, 125630, 125632, 125633, 125842, 125843, 125844, 125847, 125848, 125849, 125850, 125851, 125855, 126004, 126007, 126008, 126073, 126078, 126081, 126082, 126088, 126090, 126097, 126158, 126160, 126167, 126168, 126283, 126284, 126285, 126350, 126351, 126352, 126359, 126403, 126404, 126405, 126406, 126407, 126408, 126409, 126422, 126424, 126425, 126432, 128366, 128452, 128486, 128494, 128495, 128498, 128503, 128504, 128505, 128506, 128582, 128590, 128592, 128594, 128596, 128605, 128609, 128611, 128615, 128621, 128677, 128678, 128777, 128778, 128819, 128820, 128823, 128824, 128833, 128834, 128835, 128836, 128843, 128850, 128853, 128855, 128913, 129042, 129512, 129513, 129514, 129515, 129516, 129519, 129520, 129521, 129523, 129524, 129525, 129527, 129528, 129536, 129540, 129586, 129587, 129599, 129639, 129641, 129647, 129650, 129651, 129652, 129653, 129659, 129666, 129723, 129725, 129726, 129729, 129734, 129735, 129736, 129738, 129742, 129744, 129959, 129960, 129961, 129962, 129966, 129983, 130149, 130151, 130157, 130158, 130168, 130172, 130178, 130342, 130343, 130354, 130356, 130358, 130360, 130375, 130479, 130480, 130481, 130517, 130519, 130520, 130524, 130526, 130601, 130608, 130609, 130620, 130621, 130623, 130628, 130696, 130704, 130793, 130795, 130798, 130799, 130802, 130803, 130804, 130834, 130840, 130842, 130844, 130847, 130848, 130850;PYTHIA HF enriched anchored to pass4 reconstruction of pp 2010, Config_D2H;Alessandro Grelli;PWGHF;;done;30000000;31847200;13652554604456;691150.56;3678.6743;1434663259;1435188082
LHC14l2d10;ALIROOT-5632;LHC13d, LHC13e, LHC13f;? pass2;p-Pb;5020.0;195682, 195724, 195725, 195726, 195727, 195760, 195765, 195767, 195783, 195787, 195826, 195827, 195829, 195830, 195831, 195867, 195869, 195871, 195872, 195873;muons from W/Z with POWHEG, - ZPOWHEG_pp_pPb_LHC13d_LHC13d2gMisAlignCDB -;Diego Stocco;PWGHF;;done;;5094000;12143016429;28611.98;97.667786;1419446590;1419620549
LHC14l2d8;ALIROOT-5632;LHC13d, LHC13e, LHC13f;? pass2;p-Pb;5020.0;195682, 195724, 195725, 195726, 195727, 195760, 195765, 195767, 195783, 195787, 195826, 195827, 195829, 195830, 195831, 195867, 195869, 195871, 195872, 195873;muons from W/Z with POWHEG, - WMINUSPOWHEG_pn_pPb_LHC13d_LHC13d2gMisAlignCDB -;Diego Stocco;PWGHF;;done;;5080000;11694732985;29081.07;97.667206;1419446589;1419622579
LHC14l2d2;ALIROOT-5632;LHC13d, LHC13e, LHC13f;? pass2;p-Pb;5020.0;195682, 195724, 195725, 195726, 195727, 195760, 195765, 195767, 195783, 195787, 195826, 195827, 195829, 195830, 195831, 195867, 195869, 195871, 195872, 195873;muons from W/Z with POWHEG, - WPLUSPOWHEG_pp_pPb_LHC13d_LHC13d2gMisAlignCDB -;Diego Stocco;PWGHF;;done;;5073000;11632109402;28633.873;95.36139;1419448414;1419614346
LHC14j4f;ALIROOT-5603;LHC10f;? pass4;p-p;7000.0;133006, 133007, 133010, 133327, 133329, 133330, 133414, 133563, 133670, 133762, 133800, 133920, 133969, 133982, 134198, 134297;PYTHIA Perugia-2011, corresponding to Pass 4;Roberto Preghenella;Common production;;done;;59660000;20584879959096;1.2011908e+06;5741.087;1434210874;1434702690
LHC14j4e;ALIROOT-5603;LHC10e;? pass4;p-p;7000.0;128366, 128452, 128486, 128494, 128495, 128498, 128503, 128504, 128505, 128506, 128582, 128590, 128592, 128594, 128596, 128605, 128609, 128611, 128615, 128621, 128677, 128678, 128777, 128778, 128819, 128820, 128823, 128824, 128833, 128834, 128835, 128836, 128843, 128850, 128853, 128855, 128913, 129042, 129512, 129513, 129514, 129515, 129516, 129519, 129520, 129521, 129523, 129524, 129525, 129527, 129528, 129536, 129540, 129586, 129587, 129599, 129639, 129641, 129647, 129650, 129651, 129652, 129653, 129659, 129666, 129723, 129726, 129729, 129734, 129735, 129736, 129738, 129742, 129744, 129959, 129960, 129961, 129962, 129966, 129983, 130149, 130151, 130157, 130158, 130168, 130172, 130178, 130342, 130343, 130354, 130356, 130358, 130360, 130375, 130479, 130480, 130481, 130517, 130519, 130520, 130524, 130526, 130601, 130608, 130609, 130620, 130621, 130623, 130628, 130696, 130704, 130793, 130795, 130798, 130799, 130834, 130840, 130842, 130844, 130847, 130848, 130850;PYTHIA Perugia-2011, corresponding to Pass 4;Roberto Preghenella;Common production;;done;;193977000;67226239430815;3.8497985e+06;18811.633;1434213076;1435875537
LHC14l1;ALIROOT-5722;LHC13b, LHC13f;? pass_with_ITSRecPoints;p-Pb;5020.0;195344, 195346, 195351, 195389, 195390, 195391, 196433, 196646, 196648, 196701, 196702, 196703, 196706, 196714, 196720, 196721, 196772, 196773, 196774, 196869, 196870, 196874, 196876, 196965, 196967, 196972, 196973, 196974, 197003, 197011, 197012, 197015, 197027, 197031;STARLIGHT, rho0->pi+pi-;Christoph Mayer;PWGUD;;done;20000;745500;94098247006;8889.977;127.12888;1424088839;1424311394
LHC14j4d;ALIROOT-5603;LHC10d;? pass4;p-p;7000.0;122374, 122375, 124751, 125023, 125083, 125085, 125097, 125100, 125101, 125133, 125134, 125139, 125140, 125156, 125186, 125295, 125296, 125628, 125630, 125632, 125633, 125842, 125843, 125844, 125847, 125848, 125849, 125850, 125851, 125855, 126004, 126007, 126008, 126073, 126078, 126081, 126082, 126088, 126090, 126097, 126158, 126160, 126167, 126168, 126283, 126284, 126285, 126350, 126351, 126352, 126359, 126403, 126404, 126405, 126406, 126407, 126408, 126409, 126422, 126424, 126425, 126432;PYTHIA Perugia-2011, corresponding to Pass 4;Roberto Preghenella;Common production;;done;;191349000;66854716967257;3.8234865e+06;18588.652;1434219446;1435427983
